year,month,day,hour,map_mm,mat_degc,ptps
1979,10,18,6,6.3754,6.537,0
1979,10,18,12,2.0828,8.824,0
1979,10,18,18,0.4826,5.389,0
1979,10,19,0,0,5.481,0
1979,10,19,6,4.445,6.62,0
1979,10,19,12,1.27,9.463,0
1979,10,19,18,0.1016,4.824,0
1979,10,20,0,0.0508,3.556,0.00166666666666667
1979,10,20,6,0,5.88,0
1979,10,20,12,0.5842,10.287,0
1979,10,20,18,0,4.333,0.00333333333333333
1979,10,21,0,0,2.611,0.0183333333333333
1979,10,21,6,0,5.639,0.0116666666666667
1979,10,21,12,0,10.759,0
1979,10,21,18,0.762,6.861,0
1979,10,22,0,2.4892,5.593,0
1979,10,22,6,2.0828,6.667,0
1979,10,22,12,2.5654,11.398,0
1979,10,22,18,4.318,7.324,0
1979,10,23,0,3.048,6.361,0
1979,10,23,6,3.5814,8.87,0
1979,10,23,12,0.4064,10.778,0
1979,10,23,18,0,6.444,0
1979,10,24,0,0,7.454,0
1979,10,24,6,0.9144,9.676,0
1979,10,24,12,5.7404,11.639,0
1979,10,24,18,4.572,12.296,0
1979,10,25,0,4.2418,11.648,0
1979,10,25,6,1.4732,11.75,0
1979,10,25,12,1.9304,12.537,0
1979,10,25,18,3.0734,10.065,0
1979,10,26,0,2.159,9.083,0
1979,10,26,6,1.9812,9.972,0
1979,10,26,12,7.5692,11.981,0
1979,10,26,18,10.6426,9.528,0
1979,10,27,0,3.4036,9.407,0
1979,10,27,6,0.6604,8.731,0
1979,10,27,12,3.6576,8.444,0
1979,10,27,18,7.4422,6.676,0
1979,10,28,0,0.9144,6.019,0
1979,10,28,6,0,6.657,0
1979,10,28,12,0.2794,7.75,0
1979,10,28,18,1.7272,6.898,0
1979,10,29,0,0.5842,5.741,0
1979,10,29,6,0,6.759,0
1979,10,29,12,0,9.148,0
1979,10,29,18,0,5.565,0
1979,10,30,0,0,5.185,0
1979,10,30,6,0,6.991,0
1979,10,30,12,0,10.361,0
1979,10,30,18,0,5.324,0.00333333333333333
1979,10,31,0,0,1.546,0.521666666666667
1979,10,31,6,0,5.519,0.148333333333333
1979,10,31,12,0,9.167,0
1979,10,31,18,0,2.231,0.423333333333333
1979,11,1,0,0,0.361,0.856666666666667
1979,11,1,6,0,3.704,0.381666666666667
1979,11,1,12,0,8.88,0
1979,11,1,18,0,3.593,0.251666666666667
1979,11,2,0,0,2.741,0.286666666666667
1979,11,2,6,1.0922,5.907,0.00166666666666667
1979,11,2,12,0.0254,8.602,0
1979,11,2,18,3.6576,4.926,0.00333333333333333
1979,11,3,0,0.4318,4.222,0
1979,11,3,6,0.6096,6,0
1979,11,3,12,0.0254,8.63,0
1979,11,3,18,0,5.407,0
1979,11,4,0,0,4.102,0
1979,11,4,6,0,5.491,0.00833333333333333
1979,11,4,12,0.0254,10.009,0
1979,11,4,18,0,6.009,0
1979,11,5,0,0,4.704,0
1979,11,5,6,0,7.241,0
1979,11,5,12,0,11.065,0
1979,11,5,18,0,5.148,0.01
1979,11,6,0,0,3.806,0.0483333333333333
1979,11,6,6,0,6.676,0.015
1979,11,6,12,0,10.944,0
1979,11,6,18,0,5.907,0.00166666666666667
1979,11,7,0,0,3.315,0.27
1979,11,7,6,0,4.491,0.316666666666667
1979,11,7,12,0,8.074,0.005
1979,11,7,18,0,0.963,0.93
1979,11,8,0,0,-0.463,1
1979,11,8,6,0,2.074,0.605
1979,11,8,12,0,6.778,0.04
1979,11,8,18,0,-0.546,0.966666666666667
1979,11,9,0,0,-3.102,1
1979,11,9,6,0,1.037,0.671666666666667
1979,11,9,12,0,5.519,0.09
1979,11,9,18,0,-0.389,0.96
1979,11,10,0,0,-1.38,0.996666666666667
1979,11,10,6,0,0.843,0.54
1979,11,10,12,0,4.546,0.0383333333333333
1979,11,10,18,0,-1.13,0.971666666666667
1979,11,11,0,0,-2.565,1
1979,11,11,6,0,0.435,0.723333333333333
1979,11,11,12,0,4.38,0.321666666666667
1979,11,11,18,0,-2.324,1
1979,11,12,0,0,-3.944,1
1979,11,12,6,0,-0.176,0.721666666666667
1979,11,12,12,0,5.278,0.258333333333333
1979,11,12,18,0,-0.972,0.995
1979,11,13,0,0,-4.722,1
1979,11,13,6,0,-0.046,0.72
1979,11,13,12,0,6.713,0.103333333333333
1979,11,13,18,0,-0.463,0.971666666666667
1979,11,14,0,0,-3.046,1
1979,11,14,6,0,0.648,0.788333333333333
1979,11,14,12,0,6.796,0.13
1979,11,14,18,0,1.537,0.968333333333333
1979,11,15,0,0,-2.222,1
1979,11,15,6,0,1.787,0.716666666666667
1979,11,15,12,0.9652,7.565,0
1979,11,15,18,0.5588,5.046,0
1979,11,16,0,0.7112,4.102,0
1979,11,16,6,2.1082,4.926,0
1979,11,16,12,0.2794,7.407,0
1979,11,16,18,3.0988,6.398,0
1979,11,17,0,3.1242,5.824,0
1979,11,17,6,1.3716,5.769,0
1979,11,17,12,3.0226,5.315,0
1979,11,17,18,1.0414,2.685,0.0866666666666667
1979,11,18,0,1.143,0.639,0.71
1979,11,18,6,1.4732,1.907,0.366666666666667
1979,11,18,12,0.4572,4.861,0
1979,11,18,18,0,2.556,0.0616666666666667
1979,11,19,0,0,2.009,0.143333333333333
1979,11,19,6,0,2.074,0.376666666666667
1979,11,19,12,0,4.528,0.01
1979,11,19,18,0,0.991,0.506666666666667
1979,11,20,0,0,-0.417,0.993333333333333
1979,11,20,6,0,1.278,0.678333333333333
1979,11,20,12,0,4.37,0.281666666666667
1979,11,20,18,0,1.481,0.948333333333333
1979,11,21,0,0,1.019,1
1979,11,21,6,0,2.565,0.831666666666667
1979,11,21,12,0,6.157,0.123333333333333
1979,11,21,18,0.1778,4.343,0.646666666666667
1979,11,22,0,17.5006,2.731,0.116666666666667
1979,11,22,6,10.4902,3.111,0.0483333333333333
1979,11,22,12,2.6416,5.278,0
1979,11,22,18,4.2164,3.963,0.00333333333333333
1979,11,23,0,0.6096,1.824,0.193333333333333
1979,11,23,6,0.0254,2.287,0.246666666666667
1979,11,23,12,3.0988,3.769,0.0116666666666667
1979,11,23,18,0.7874,0.935,0.483333333333333
1979,11,24,0,0.1778,-1.426,1
1979,11,24,6,2.8194,0.167,0.678333333333333
1979,11,24,12,2.0066,2.139,0.221666666666667
1979,11,24,18,2.3622,-0.157,0.85
1979,11,25,0,1.6002,-0.907,0.981666666666667
1979,11,25,6,0.4318,-0.75,0.925
1979,11,25,12,0,0.806,0.64
1979,11,25,18,0,-1.537,1
1979,11,26,0,0,-3.546,1
1979,11,26,6,0,-2.463,0.958333333333333
1979,11,26,12,0,0.472,0.803333333333333
1979,11,26,18,0,-3.769,1
1979,11,27,0,0,-4.935,1
1979,11,27,6,0,-2.574,0.975
1979,11,27,12,0,1.676,0.771666666666667
1979,11,27,18,0,-2.259,0.998333333333333
1979,11,28,0,0,-2.898,1
1979,11,28,6,0,-0.5,1
1979,11,28,12,0,2.167,0.975
1979,11,28,18,0,-1.25,1
1979,11,29,0,0,-1.12,1
1979,11,29,6,0,0.278,0.928333333333333
1979,11,29,12,0,3.157,0.288333333333333
1979,11,29,18,0.7366,2.241,0.111666666666667
1979,11,30,0,8.0518,2.546,0.02
1979,11,30,6,3.81,2.019,0.121666666666667
1979,11,30,12,0.4572,2.926,0.0466666666666667
1979,11,30,18,0,0.185,0.66
1979,12,1,0,0,-0.343,0.876666666666667
1979,12,1,6,0,1.204,0.451666666666667
1979,12,1,12,4.2926,3.13,0.03
1979,12,1,18,11.7602,2.639,0.0133333333333333
1979,12,2,0,12.4714,3.176,0
1979,12,2,6,2.8448,2.741,0.0183333333333333
1979,12,2,12,0.6604,3.806,0.0333333333333333
1979,12,2,18,0.127,2.676,0.075
1979,12,3,0,0,2.148,0.118333333333333
1979,12,3,6,2.9972,2.722,0.0933333333333333
1979,12,3,12,5.7658,5.981,0
1979,12,3,18,13.4366,7.787,0
1979,12,4,0,12.2174,8,0
1979,12,4,6,2.2606,5.546,0
1979,12,4,12,0.9906,4.852,0
1979,12,4,18,0.1524,4.778,0
1979,12,5,0,0.6604,4.898,0
1979,12,5,6,2.8448,5.889,0
1979,12,5,12,5.461,6.472,0
1979,12,5,18,4.2672,5.898,0
1979,12,6,0,8.1534,5.889,0
1979,12,6,6,3.175,6.287,0
1979,12,6,12,1.2192,6.63,0
1979,12,6,18,1.0414,6.324,0
1979,12,7,0,0.889,5.62,0
1979,12,7,6,1.6764,5.185,0
1979,12,7,12,0.3048,6.259,0
1979,12,7,18,0.1016,5.194,0
1979,12,8,0,0.2794,5.296,0
1979,12,8,6,1.3208,5.806,0
1979,12,8,12,10.8966,5.769,0
1979,12,8,18,5.3086,5.12,0
1979,12,9,0,8.6868,5.852,0
1979,12,9,6,4.6482,5.046,0
1979,12,9,12,5.7912,4.602,0
1979,12,9,18,1.6002,0.954,0.53
1979,12,10,0,0.8128,-0.824,1
1979,12,10,6,1.5748,0.056,0.93
1979,12,10,12,0.4318,1.028,0.761666666666667
1979,12,10,18,0.2032,-0.13,1
1979,12,11,0,0.6858,0.519,0.92
1979,12,11,6,0.762,1.639,0.283333333333333
1979,12,11,12,3.3274,3.38,0
1979,12,11,18,3.7084,3.491,0
1979,12,12,0,0.9906,1.769,0.215
1979,12,12,6,1.4478,1.287,0.465
1979,12,12,12,1.8034,2.306,0.156666666666667
1979,12,12,18,4.3942,1.296,0.368333333333333
1979,12,13,0,29.3624,3.278,0.0666666666666667
1979,12,13,6,14.8844,4.574,0
1979,12,13,12,25.1968,6.157,0
1979,12,13,18,35.5346,6.056,0
1979,12,14,0,26.7716,3.898,0
1979,12,14,6,9.0932,4.167,0
1979,12,14,12,9.0424,3.991,0.00166666666666667
1979,12,14,18,1.1684,2.185,0.0983333333333333
1979,12,15,0,0.0762,-0.454,0.77
1979,12,15,6,0.4572,-2.611,1
1979,12,15,12,0.4572,-2.491,1
1979,12,15,18,0.4318,-2.111,1
1979,12,16,0,0.3302,0.472,0.813333333333333
1979,12,16,6,0.8382,1.75,0.405
1979,12,16,12,5.9182,2.481,0.225
1979,12,16,18,23.1648,2.13,0.128333333333333
1979,12,17,0,36.1442,6.259,0
1979,12,17,6,5.9436,7.083,0
1979,12,17,12,12.0904,9.481,0
1979,12,17,18,5.1308,9.241,0
1979,12,18,0,1.7018,9.204,0
1979,12,18,6,1.0668,7.565,0
1979,12,18,12,12.8016,9.722,0
1979,12,18,18,7.239,7.944,0
1979,12,19,0,13.0302,7.315,0
1979,12,19,6,7.8232,7.676,0
1979,12,19,12,7.239,7.667,0
1979,12,19,18,1.5494,6.333,0
1979,12,20,0,0.1524,5.898,0
1979,12,20,6,1.0668,5.528,0
1979,12,20,12,4.2164,7.157,0
1979,12,20,18,0.508,5.028,0
1979,12,21,0,7.7978,4.25,0
1979,12,21,6,1.0414,4.917,0
1979,12,21,12,4.191,5.306,0
1979,12,21,18,0.7366,1.361,0.436666666666667
1979,12,22,0,0,-1.417,1
1979,12,22,6,2.0066,1.861,0.278333333333333
1979,12,22,12,0.2794,2.537,0.246666666666667
1979,12,22,18,0,-1.565,0.996666666666667
1979,12,23,0,0,-0.537,1
1979,12,23,6,0.1778,1.778,0.761666666666667
1979,12,23,12,1.8796,4.361,0.0333333333333333
1979,12,23,18,0.8128,2.028,0.216666666666667
1979,12,24,0,0.9398,2.519,0.075
1979,12,24,6,0.5842,4.574,0
1979,12,24,12,0.7112,6.222,0
1979,12,24,18,0.508,5.398,0
1979,12,25,0,0.1524,4.593,0
1979,12,25,6,0.1778,5.741,0
1979,12,25,12,0.6096,6.602,0
1979,12,25,18,0.635,4.546,0
1979,12,26,0,0.7366,4.759,0
1979,12,26,6,0,5.38,0
1979,12,26,12,0,5.898,0
1979,12,26,18,0,5.065,0
1979,12,27,0,0,2.565,0.08
1979,12,27,6,0,2.639,0.123333333333333
1979,12,27,12,0,4.472,0.095
1979,12,27,18,0,1.593,0.891666666666667
1979,12,28,0,0,1.231,1
1979,12,28,6,0,2.065,0.715
1979,12,28,12,0,4.806,0.00166666666666667
1979,12,28,18,0,1.898,0.241666666666667
1979,12,29,0,0.127,1.333,0.338333333333333
1979,12,29,6,0.762,2.704,0.166666666666667
1979,12,29,12,0.762,5.602,0
1979,12,29,18,0.762,2.944,0.0466666666666667
1979,12,30,0,0.635,2.37,0.168333333333333
1979,12,30,6,0,3.88,0.0483333333333333
1979,12,30,12,3.4798,5.824,0
1979,12,30,18,1.4224,3.417,0.01
1979,12,31,0,0.127,4.815,0
1979,12,31,6,1.6002,4.685,0
1979,12,31,12,8.7884,5.593,0
1979,12,31,18,0.0254,4.741,0
1980,1,1,0,1.3716,4.713,0
1980,1,1,6,2.4384,4.704,0
1980,1,1,12,0.4572,5.176,0
1980,1,1,18,0.1524,3.611,0.02
1980,1,2,0,0.3556,3.861,0.005
1980,1,2,6,2.9464,4.648,0
1980,1,2,12,1.6002,4.352,0.01
1980,1,2,18,0.1016,1.787,0.198333333333333
1980,1,3,0,0,1.361,0.31
1980,1,3,6,0.1016,0.676,0.603333333333333
1980,1,3,12,0.1778,2.972,0.0416666666666667
1980,1,3,18,0,0.657,0.688333333333333
1980,1,4,0,0,-0.185,0.968333333333333
1980,1,4,6,0,-0.583,0.958333333333333
1980,1,4,12,0,1.37,0.748333333333333
1980,1,4,18,0,-0.759,0.99
1980,1,5,0,0.6858,-1.426,1
1980,1,5,6,0.3302,-1.963,1
1980,1,5,12,0,-1.722,1
1980,1,5,18,0,-4.463,1
1980,1,6,0,0,-6.639,1
1980,1,6,6,0,-5.611,1
1980,1,6,12,0,-3.204,1
1980,1,6,18,0,-6.611,1
1980,1,7,0,0,-7.463,1
1980,1,7,6,0,-6.093,1
1980,1,7,12,1.0668,-3.083,1
1980,1,7,18,0.6858,-5.491,1
1980,1,8,0,0.4572,-6.213,1
1980,1,8,6,0.2032,-7,1
1980,1,8,12,0.9144,-6.204,1
1980,1,8,18,3.1496,-7.889,1
1980,1,9,0,1.27,-8.167,1
1980,1,9,6,0.635,-7.62,1
1980,1,9,12,1.7272,-6.306,1
1980,1,9,18,1.9304,-8.222,1
1980,1,10,0,3.8608,-9.148,1
1980,1,10,6,0.3302,-10.343,1
1980,1,10,12,0.4318,-7.287,1
1980,1,10,18,0.8128,-5.139,1
1980,1,11,0,0.635,-1.898,0.951666666666667
1980,1,11,6,0,-1.991,0.965
1980,1,11,12,1.651,-2.889,1
1980,1,11,18,16.8148,0.093,0.605
1980,1,12,0,18.9992,4.194,0.00166666666666667
1980,1,12,6,3.302,3.796,0.005
1980,1,12,12,1.1684,2.102,0.325
1980,1,12,18,0.127,-1.306,0.971666666666667
1980,1,13,0,0,-2.204,1
1980,1,13,6,0.635,-0.556,0.903333333333333
1980,1,13,12,0,2.102,0.26
1980,1,13,18,0,0.324,0.758333333333333
1980,1,14,0,0,-0.463,0.945
1980,1,14,6,0,0.815,0.546666666666667
1980,1,14,12,0.2794,3.704,0.0383333333333333
1980,1,14,18,1.27,1.565,0.323333333333333
1980,1,15,0,2.0574,1.5,0.343333333333333
1980,1,15,6,0.7874,3,0.0816666666666667
1980,1,15,12,0.9906,4.593,0.00166666666666667
1980,1,15,18,6.604,2,0.09
1980,1,16,0,0.4826,1.935,0.04
1980,1,16,6,1.0668,3.407,0.00333333333333333
1980,1,16,12,1.4478,3.333,0.0133333333333333
1980,1,16,18,0.3048,0.463,0.655
1980,1,17,0,0.889,-0.87,0.981666666666667
1980,1,17,6,0,-0.269,0.943333333333333
1980,1,17,12,0,1.204,0.713333333333333
1980,1,17,18,0,-1.722,1
1980,1,18,0,0,-3.556,1
1980,1,18,6,0,-3.88,1
1980,1,18,12,0,-1.157,1
1980,1,18,18,0,-4.13,1
1980,1,19,0,0,-5.407,1
1980,1,19,6,0,-3.676,1
1980,1,19,12,0,0.481,1
1980,1,19,18,0,-1.62,1
1980,1,20,0,0,-3.361,1
1980,1,20,6,0,-1.852,1
1980,1,20,12,0,0.657,0.981666666666667
1980,1,20,18,0,-1.926,1
1980,1,21,0,0,-4.306,1
1980,1,21,6,0,-2.056,0.976666666666667
1980,1,21,12,0,2.935,0.335
1980,1,21,18,0,-0.944,0.991666666666667
1980,1,22,0,0,-3.056,1
1980,1,22,6,0,-1.343,0.89
1980,1,22,12,0,3.296,0.185
1980,1,22,18,0,-1.546,1
1980,1,23,0,0,-1.954,1
1980,1,23,6,0,0.074,0.843333333333333
1980,1,23,12,0,3.472,0.04
1980,1,23,18,0,1.889,0.236666666666667
1980,1,24,0,0,1,0.461666666666667
1980,1,24,6,0,0.491,0.666666666666667
1980,1,24,12,0,2.685,0.116666666666667
1980,1,24,18,0,-0.157,0.861666666666667
1980,1,25,0,0,-1.259,1
1980,1,25,6,0,-1.685,1
1980,1,25,12,0,0.009,1
1980,1,25,18,0,-1.741,1
1980,1,26,0,0,-3.759,1
1980,1,26,6,0,-4.139,1
1980,1,26,12,0,-3.565,1
1980,1,26,18,0,-5.87,1
1980,1,27,0,0,-8.407,1
1980,1,27,6,0,-8.861,1
1980,1,27,12,0,-4.481,1
1980,1,27,18,0,-6.63,1
1980,1,28,0,0,-9.167,1
1980,1,28,6,0,-10.481,1
1980,1,28,12,0,-6.204,1
1980,1,28,18,0,-9.935,1
1980,1,29,0,0,-11.889,1
1980,1,29,6,0,-10.787,1
1980,1,29,12,0,-5.259,1
1980,1,29,18,0,-7.88,1
1980,1,30,0,0,-10.537,1
1980,1,30,6,0,-7.926,1
1980,1,30,12,0,-0.509,1
1980,1,30,18,0,-4.861,1
1980,1,31,0,0,-7.102,1
1980,1,31,6,0,-2.546,0.965
1980,1,31,12,1.5494,0.065,0.775
1980,1,31,18,12.2936,-2.528,1
1980,2,1,0,8.4328,0.148,0.661666666666667
1980,2,1,6,5.3848,2.278,0.126666666666667
1980,2,1,12,4.445,3.852,0.065
1980,2,1,18,0.3302,1.546,0.38
1980,2,2,0,2.159,2.398,0.118333333333333
1980,2,2,6,5.969,5.528,0
1980,2,2,12,8.382,6.593,0
1980,2,2,18,2.7178,2.87,0.0633333333333333
1980,2,3,0,4.0386,1.981,0.166666666666667
1980,2,3,6,3.4544,3.148,0.0533333333333333
1980,2,3,12,3.1242,5.324,0.00166666666666667
1980,2,3,18,1.6764,2.722,0.055
1980,2,4,0,0.127,1.5,0.225
1980,2,4,6,0.7112,1.315,0.471666666666667
1980,2,4,12,0,5.843,0
1980,2,4,18,0,1.704,0.56
1980,2,5,0,0,1.324,0.98
1980,2,5,6,2.6924,3.676,0.248333333333333
1980,2,5,12,4.318,5.361,0
1980,2,5,18,4.699,3.389,0.00166666666666667
1980,2,6,0,2.7686,4.111,0
1980,2,6,6,0.2286,4.759,0
1980,2,6,12,0.4318,5.861,0
1980,2,6,18,0.4318,3.37,0.0133333333333333
1980,2,7,0,0.6604,2.037,0.146666666666667
1980,2,7,6,0,2.824,0.126666666666667
1980,2,7,12,0,5.694,0
1980,2,7,18,0,1.713,0.228333333333333
1980,2,8,0,0,0.861,0.705
1980,2,8,6,0,2.62,0.445
1980,2,8,12,0,5.185,0.0583333333333333
1980,2,8,18,0,0.417,0.908333333333334
1980,2,9,0,0,-0.676,0.995
1980,2,9,6,0,0.546,0.791666666666667
1980,2,9,12,0,4.5,0.055
1980,2,9,18,0,-0.63,0.968333333333333
1980,2,10,0,0,-2.194,1
1980,2,10,6,0,-0.102,0.805
1980,2,10,12,0,4.769,0.065
1980,2,10,18,0,-1.5,0.993333333333333
1980,2,11,0,0,-3.028,1
1980,2,11,6,0,-0.657,0.941666666666667
1980,2,11,12,0,4.028,0.3
1980,2,11,18,0,-1.722,1
1980,2,12,0,0,-2.278,1
1980,2,12,6,0,-0.611,0.935
1980,2,12,12,0,4.204,0.225
1980,2,12,18,0,-1.12,1
1980,2,13,0,0,-0.611,1
1980,2,13,6,0,0.361,0.968333333333333
1980,2,13,12,0,2.87,0.818333333333333
1980,2,13,18,0,1.12,0.96
1980,2,14,0,0,-0.926,1
1980,2,14,6,0,-2.769,1
1980,2,14,12,0,-0.361,1
1980,2,14,18,0.1778,-1.056,1
1980,2,15,0,0.1778,-2.056,1
1980,2,15,6,0.2794,0.083,0.898333333333333
1980,2,15,12,0.1524,2.306,0.315
1980,2,15,18,1.2954,-0.157,0.956666666666667
1980,2,16,0,2.667,1.463,0.415
1980,2,16,6,0.5334,3.083,0.121666666666667
1980,2,16,12,0,4.194,0.0283333333333333
1980,2,16,18,0,0.167,0.861666666666667
1980,2,17,0,0,0.796,0.658333333333333
1980,2,17,6,0.1016,2.593,0.166666666666667
1980,2,17,12,4.6736,4.574,0.02
1980,2,17,18,5.6134,3.769,0.015
1980,2,18,0,5.5118,3.407,0.02
1980,2,18,6,0,4.787,0.01
1980,2,18,12,2.3114,6.907,0
1980,2,18,18,4.1402,4.75,0.0283333333333333
1980,2,19,0,5.8674,3.269,0.0733333333333333
1980,2,19,6,8.8392,3.213,0.075
1980,2,19,12,1.143,6.111,0.00166666666666667
1980,2,19,18,0.0762,3.667,0.005
1980,2,20,0,7.2136,3.037,0
1980,2,20,6,3.4544,4.398,0
1980,2,20,12,0.0762,5.611,0
1980,2,20,18,0,3.241,0.005
1980,2,21,0,0,1.481,0.266666666666667
1980,2,21,6,0,1.667,0.513333333333333
1980,2,21,12,0,8.056,0
1980,2,21,18,0,1.296,0.626666666666667
1980,2,22,0,0,-1.639,0.998333333333333
1980,2,22,6,0,1.333,0.546666666666667
1980,2,22,12,0,7.833,0.005
1980,2,22,18,0,0.602,0.838333333333333
1980,2,23,0,0,-1.454,1
1980,2,23,6,0,2,0.526666666666667
1980,2,23,12,0,8.648,0
1980,2,23,18,0,1.537,0.635
1980,2,24,0,0.1524,1.972,0.716666666666667
1980,2,24,6,0.4572,5.102,0.0283333333333333
1980,2,24,12,0.1524,8.426,0
1980,2,24,18,0,3.759,0.0683333333333333
1980,2,25,0,3.2766,2.704,0.108333333333333
1980,2,25,6,2.3876,6.5,0
1980,2,25,12,1.1684,8.194,0
1980,2,25,18,4.0894,5.806,0
1980,2,26,0,22.7838,6.806,0
1980,2,26,6,11.8872,8.361,0
1980,2,26,12,8.3058,9.435,0
1980,2,26,18,6.9088,8.065,0
1980,2,27,0,7.3152,7.454,0
1980,2,27,6,4.9276,8.13,0
1980,2,27,12,2.6416,9.88,0
1980,2,27,18,6.223,8.611,0
1980,2,28,0,10.2362,6.315,0
1980,2,28,6,0.0762,7.157,0
1980,2,28,12,0.6096,7.667,0
1980,2,28,18,0.3302,5.611,0
1980,2,29,0,0,4.833,0.00166666666666667
1980,2,29,6,0,5.519,0.0166666666666667
1980,2,29,12,0,9.648,0
1980,2,29,18,0,6.426,0
1980,3,1,0,0,3.704,0.0566666666666667
1980,3,1,6,0,5.565,0.0466666666666667
1980,3,1,12,0,10.315,0
1980,3,1,18,0.1778,6,0
1980,3,2,0,0.5588,4.287,0.00166666666666667
1980,3,2,6,7.5692,7,0
1980,3,2,12,1.4224,9.954,0
1980,3,2,18,0,5.519,0.00333333333333333
1980,3,3,0,0,3.519,0.035
1980,3,3,6,0.1016,3.509,0.045
1980,3,3,12,0.3048,7.546,0
1980,3,3,18,0.381,3.065,0.0866666666666667
1980,3,4,0,3.302,0.972,0.466666666666667
1980,3,4,6,0,1.528,0.496666666666667
1980,3,4,12,0,4.296,0.0783333333333333
1980,3,4,18,0,0.407,0.786666666666667
1980,3,5,0,0,-1.685,1
1980,3,5,6,0,0.759,0.715
1980,3,5,12,0,5.639,0.0483333333333333
1980,3,5,18,0,-1.056,0.976666666666667
1980,3,6,0,0,-1.694,1
1980,3,6,6,0,1.667,0.573333333333333
1980,3,6,12,0,7.028,0.00166666666666667
1980,3,6,18,0,0.667,0.696666666666667
1980,3,7,0,0,-0.861,0.98
1980,3,7,6,0,1.62,0.501666666666667
1980,3,7,12,0,7.667,0
1980,3,7,18,0,1.139,0.606666666666667
1980,3,8,0,0.2032,-1.213,0.981666666666667
1980,3,8,6,0.2032,1.269,0.505
1980,3,8,12,1.2446,6.065,0
1980,3,8,18,1.7526,2.472,0.118333333333333
1980,3,9,0,4.5974,2.565,0.0533333333333333
1980,3,9,6,3.429,4.306,0.0133333333333333
1980,3,9,12,4.064,6.62,0
1980,3,9,18,3.2004,5.019,0
1980,3,10,0,3.4036,3.824,0
1980,3,10,6,3.429,4.528,0
1980,3,10,12,5.6388,6.083,0
1980,3,10,18,11.0744,3.778,0.01
1980,3,11,0,3.048,1.037,0.47
1980,3,11,6,1.5494,2.102,0.325
1980,3,11,12,0.5842,4.593,0.00333333333333333
1980,3,11,18,2.8702,2.019,0.166666666666667
1980,3,12,0,1.6002,0.926,0.535
1980,3,12,6,1.3462,1.787,0.371666666666667
1980,3,12,12,0.508,4.713,0.00333333333333333
1980,3,12,18,7.1628,3.694,0.00333333333333333
1980,3,13,0,8.5598,1.565,0.3
1980,3,13,6,5.9436,1.602,0.303333333333333
1980,3,13,12,2.9972,3.778,0.0733333333333333
1980,3,13,18,3.6068,1.231,0.49
1980,3,14,0,0,-0.306,0.968333333333333
1980,3,14,6,2.2352,1.407,0.418333333333333
1980,3,14,12,3.6068,3.676,0.105
1980,3,14,18,3.683,0.611,0.713333333333333
1980,3,15,0,1.5748,-0.269,0.91
1980,3,15,6,1.6002,0.926,0.6
1980,3,15,12,1.1938,4.111,0.0566666666666667
